1765654395.3625848,4,xrp-updown-15m-1765654200,0.21,LOCK_CANDIDATE,0.020,429
1765654400.7350912,4,xrp-updown-15m-1765654200,0.23,LOCK_CANDIDATE,0.020,452
1765654406.1284246,4,xrp-updown-15m-1765654200,0.20,LOCK_CANDIDATE,0.020,410
1765654411.4788513,4,xrp-updown-15m-1765654200,0.14,LOCK_CANDIDATE,0.020,290
1765654416.9261148,4,xrp-updown-15m-1765654200,0.25,LOCK_CANDIDATE,0.020,495
1765654422.2536192,4,xrp-updown-15m-1765654200,0.25,LOCK_CANDIDATE,0.010,246
1765654427.5440867,4,xrp-updown-15m-1765654200,0.07,LOCK_CANDIDATE,0.030,210
1765654432.9474678,4,xrp-updown-15m-1765654200,0.16,LOCK_CANDIDATE,0.030,490
1765654438.3212318,4,btc-updown-15m-1765654200,0.00,LOW_SCORE,0.000,0
1765654443.6736798,4,btc-updown-15m-1765654200,0.00,LOW_SCORE,0.000,0
1765654448.9536915,4,xrp-updown-15m-1765654200,0.11,LOCK_CANDIDATE,0.020,220
1765654454.3130689,4,xrp-updown-15m-1765654200,0.11,LOCK_CANDIDATE,0.030,345
1765654459.7043052,4,xrp-updown-15m-1765654200,0.17,LOCK_CANDIDATE,0.030,503
1765654465.0559108,4,xrp-updown-15m-1765654200,0.07,LOCK_CANDIDATE,0.030,220
1765654470.39958,4,xrp-updown-15m-1765654200,0.22,LOCK_CANDIDATE,0.010,225
1765654475.7249727,4,xrp-updown-15m-1765654200,0.50,LOCK_CANDIDATE,0.010,503
1765654481.0450213,4,xrp-updown-15m-1765654200,0.50,LOCK_CANDIDATE,0.010,503
1765654486.4083214,4,xrp-updown-15m-1765654200,0.13,LOCK_CANDIDATE,0.020,260
1765654491.7458525,4,xrp-updown-15m-1765654200,0.17,LOCK_CANDIDATE,0.030,518
1765654497.1296315,4,xrp-updown-15m-1765654200,0.24,LOCK_CANDIDATE,0.020,488
